,Top 50,Top 100,Top 200,Top N
precision,0.0030181086519114686,0.007042253521126761,0.013078470824949699,0.0030181086519114686
recall,0.06,0.07,0.065,0.05172413793103448
f1,0.005747126436781608,0.012797074954296161,0.021775544388609715,0.0057034220532319385
ndcg,0.028009307776905655,0.05343286088114025,0.05072066378773389,0.025300183295695895
