,Top 25,Top 50,Top 100,Top 200
precision,0.36,0.5,0.6,0.54
recall,0.002682563338301043,0.007451564828614009,0.01788375558867362,0.03219076005961252
f1,0.0053254437869822485,0.014684287812041117,0.03473227206946455,0.06075949367088608
ndcg,0.3150500131404356,0.4370386354621759,0.5383353005510864,0.5149058568619409
