,Top 50,Top 100,Top 200,Top N
precision,0.016293279022403257,0.032586558044806514,0.06109979633401222,0.07535641547861507
recall,0.16,0.16,0.15,0.12457912457912458
f1,0.029574861367837334,0.05414551607445008,0.08683068017366136,0.09390862944162437
ndcg,0.08091908138195435,0.09548691945651554,0.1147730776076732,0.10306397522634336
