,Top 50,Top 100,Top 200,Top N
precision,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.03409090909090909
recall,0.06,0.03,0.015,0.05555555555555555
f1,0.043478260869565216,0.031914893617021274,0.020833333333333332,0.04225352112676056
ndcg,0.04209727617827808,0.02593093988076589,0.02574665572719122,0.03993970834075251
