,Top 50,Top 100,Top 200,Top N
precision,0.68,0.66,0.66,0.5810055865921788
recall,0.0067061143984220905,0.01301775147928994,0.02603550295857988,0.12307692307692308
f1,0.013281250000000001,0.02553191489361702,0.05009487666034155,0.203125
ndcg,0.5933767489520765,0.6102326409294515,0.6296548823502452,0.5826460644327405
