,Top 50,Top 100,Top 200,Top N
precision,0.0,0.011494252873563218,0.034482758620689655,0.034482758620689655
recall,0.0,0.01,0.015,0.0234375
f1,0.0,0.0106951871657754,0.020905923344947737,0.027906976744186046
ndcg,0.0,0.007709478224385765,0.039176815374896784,0.039176815374896784
