,Top 50,Top 100,Top 200,Top N
precision,0.12,0.09,0.05,0.03731343283582089
recall,0.02142857142857143,0.03214285714285714,0.03571428571428571,0.03571428571428571
f1,0.03636363636363636,0.047368421052631574,0.041666666666666664,0.0364963503649635
ndcg,0.09870755241693915,0.08409682900278428,0.05443672872587386,0.043616582549512985
