,Top 50,Top 100,Top 200,Top N
precision,0.0,0.0,0.02857142857142857,0.0
recall,0.0,0.0,0.005,0.0
f1,0.0,0.0,0.00851063829787234,0.0
ndcg,0.0,0.0,0.015397215794740229,0.0
