,Top 50,Top 100,Top 200,Top N
precision,0.22,0.32,0.355,0.3357664233576642
recall,0.005218216318785579,0.015180265654648957,0.033681214421252374,0.021821631878557873
f1,0.010194624652455977,0.028985507246376812,0.06152512998266898,0.040979955456570155
ndcg,0.1988977112487528,0.28260035014183,0.3259268469851229,0.3018781853071379
