,Top 50,Top 100,Top 200,Top N
precision,0.04,0.03,0.035,0.06666666666666667
recall,0.006514657980456026,0.009771986970684038,0.02280130293159609,0.006514657980456026
f1,0.011204481792717087,0.014742014742014743,0.027613412228796846,0.011869436201780416
ndcg,0.07891174242265349,0.05656754598151355,0.05086707919739946,0.11109245840404537
