,Top 25,Top 50,Top 100,Top 200
precision,0.12,0.22,0.22,0.215
recall,0.0032017075773745998,0.011739594450373533,0.023479188900747065,0.04589114194236926
f1,0.0062370062370062365,0.022289766970618033,0.04243008678881388,0.07563764291996482
ndcg,0.08371090656813483,0.1690608596955846,0.18962602299516082,0.19824080085611814
