,Top 50,Top 100,Top 200,Top N
precision,0.012121212121212121,0.021212121212121213,0.02727272727272727,0.012121212121212121
recall,0.08,0.07,0.045,0.18181818181818182
f1,0.021052631578947368,0.03255813953488373,0.033962264150943396,0.02272727272727273
ndcg,0.04383606026441605,0.04775644036465153,0.036370345617610815,0.07553002164798132
