,Top 25,Top 50,Top 100,Top 200
precision,0.0,0.0,0.03,0.03
recall,0.0,0.0,0.008,0.016
f1,0.0,0.0,0.012631578947368423,0.020869565217391306
ndcg,0.0,0.0,0.02423626610290722,0.026833625980853742
