,Top 50,Top 100,Top 200,Top N
precision,0.0,0.0,0.005,0.0
recall,0.0,0.0,0.047619047619047616,0.0
f1,0.0,0.0,0.00904977375565611,0.0
ndcg,0.0,0.0,0.017621829083339056,0.0
