,Top 50,Top 100,Top 200,Top N
precision,0.08,0.08,0.055,0.07339449541284404
recall,0.013651877133105802,0.027303754266211604,0.03754266211604096,0.027303754266211604
f1,0.023323615160349854,0.04071246819338422,0.044624746450304266,0.03980099502487562
ndcg,0.0762659602255223,0.07722269432229605,0.05793402315329006,0.07258503194956102
