,Top 50,Top 100,Top 200,Top N
precision,0.04,0.02,0.025,0.023529411764705882
recall,0.014705882352941176,0.014705882352941176,0.03676470588235294,0.014705882352941176
f1,0.021505376344086023,0.01694915254237288,0.029761904761904764,0.018099547511312215
ndcg,0.037648201020145974,0.023190413392497222,0.03358559602390737,0.026037066520194642
