,Top 50,Top 100,Top 200,Top N
precision,0.0,0.01,0.005,0.008547008547008548
recall,0.0,0.25,0.25,0.25
f1,0.0,0.019230769230769232,0.00980392156862745,0.01652892561983471
ndcg,0.0,0.05863136834920122,0.05863136834920122,0.05863136834920122
