,Top 50,Top 100,Top 200,Top N
precision,0.016574585635359115,0.022099447513812154,0.03314917127071823,0.022099447513812154
recall,0.06,0.04,0.03,0.038461538461538464
f1,0.025974025974025972,0.028469750889679714,0.031496062992125984,0.028070175438596492
ndcg,0.04916026165454545,0.03824132801210362,0.03216502120248754,0.03718017572568416
