,Top 50,Top 100,Top 200,Top N
precision,0.04,0.05,0.05,0.037037037037037035
recall,0.00437636761487965,0.010940919037199124,0.02188183807439825,0.00437636761487965
f1,0.007889546351084813,0.01795332136445242,0.030441400304414,0.007827788649706457
ndcg,0.032560248244780786,0.04240425500366387,0.04582094961879535,0.030891471763915813
