,Top 50,Top 100,Top 200,Top N
precision,0.028380634390651086,0.04006677796327212,0.05175292153589316,0.028380634390651086
recall,0.34,0.24,0.155,0.3148148148148148
f1,0.05238828967642527,0.06866952789699571,0.07759699624530664,0.052067381316998465
ndcg,0.17054060865738055,0.15082486698631625,0.11841463863168315,0.161800068517136
