,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.024, 0.019595917942265426)","(0.034, 0.01019803902718557)","(0.038, 0.009797958971132711)"
recall,"(0.008185168006596577, 0.0076425859614070646)","(0.012288703360131931, 0.010035749842611774)","(0.034887136672850955, 0.010421541106028108)","(0.07791692434549577, 0.01968032216828182)"
f1,"(0.01303565661623025, 0.01217604942476537)","(0.01625398497697845, 0.013272514302617638)","(0.03443666487456868, 0.010306773751215645)","(0.05108412041589748, 0.013082574462139673)"
ndcg,"(0.023782317971427734, 0.021863362892826404)","(0.020715355535342435, 0.016951239203351683)","(0.029801306188861176, 0.01002320083575586)","(0.057318324740191905, 0.014239360914659315)"
