,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.008, 0.004)","(0.012, 0.006)"
recall,"(0.016666666666666666, 0.03333333333333333)","(0.016666666666666666, 0.03333333333333333)","(0.06666666666666667, 0.03333333333333333)","(0.2, 0.1)"
f1,"(0.010810810810810811, 0.021621621621621623)","(0.0064516129032258064, 0.012903225806451615)","(0.014285714285714285, 0.007142857142857143)","(0.022641509433962263, 0.011320754716981131)"
ndcg,"(0.009244881659485362, 0.018489763318970724)","(0.009244881659485362, 0.018489763318970724)","(0.028721388540773513, 0.015357214758481334)","(0.07336902483867351, 0.029643185214430188)"
