,Top 25,Top 50,Top 100,Top 200
precision,"(0.055999999999999994, 0.05986651818838307)","(0.068, 0.027129319932501072)","(0.068, 0.014696938456699067)","(0.05, 0.008366600265340755)"
recall,"(0.013962384953981593, 0.014925480403961435)","(0.034386638866072745, 0.013679386760673515)","(0.06861755228407151, 0.014507503944356662)","(0.1007388639666393, 0.014997569569751205)"
f1,"(0.0223512451187504, 0.023893530840137324)","(0.04566890665620248, 0.018174657190314553)","(0.06829921453683829, 0.014594156047540743)","(0.06682203427496966, 0.010768090648848315)"
ndcg,"(0.046604646940597516, 0.050479596244037)","(0.05906934002036274, 0.027972328739326903)","(0.06275677977322669, 0.018826232670151422)","(0.08145495908720148, 0.01819590202987294)"
