,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.02, 0.012649110640673518)","(0.014000000000000002, 0.008)","(0.009000000000000001, 0.004898979485566356)"
recall,"(0.01818181818181818, 0.03636363636363636)","(0.08636363636363635, 0.052835138709583916)","(0.12121212121212119, 0.06843387751900736)","(0.15606060606060607, 0.08320927404694534)"
f1,"(0.01111111111111111, 0.02222222222222222)","(0.03246959280803807, 0.020403436153209935)","(0.025096525096525095, 0.014318431583443803)","(0.017016900652776536, 0.009250759595377297)"
ndcg,"(0.00856530171264889, 0.01713060342529778)","(0.03827680579505914, 0.02330627792059399)","(0.05042308714782784, 0.02867841036079425)","(0.06171155746511401, 0.033267408825829604)"
