,Top 25,Top 50,Top 100,Top 200
precision,"(0.048, 0.039191835884530846)","(0.032, 0.016)","(0.024, 0.010198039027185569)","(0.018000000000000002, 0.005099019513592785)"
recall,"(0.03913978494623656, 0.0315228033566224)","(0.05247311827956989, 0.025711294094329193)","(0.07849462365591398, 0.032272398249125284)","(0.11806451612903227, 0.03221789613772474)"
f1,"(0.04311688311688311, 0.03494109927124525)","(0.03975308641975308, 0.01972355044890811)","(0.0367586611861421, 0.01550063161847307)","(0.031236589497459062, 0.008804540746740851)"
ndcg,"(0.04932785755963084, 0.03585711391245123)","(0.050415014422986, 0.03005020831951172)","(0.06388359391569429, 0.02924804551886525)","(0.08176672926878738, 0.03046534770125418)"
