,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.02, 0.012649110640673518)","(0.012, 0.0074833147735478825)","(0.009000000000000001, 0.004898979485566356)"
recall,"(0.01818181818181818, 0.03636363636363636)","(0.08636363636363635, 0.052835138709583916)","(0.10303030303030303, 0.061657545301138796)","(0.15606060606060607, 0.08320927404694534)"
f1,"(0.01111111111111111, 0.02222222222222222)","(0.03246959280803807, 0.020403436153209935)","(0.02149292149292149, 0.013346085442960988)","(0.017016900652776536, 0.009250759595377297)"
ndcg,"(0.00856530171264889, 0.01713060342529778)","(0.03827680579505914, 0.02330627792059399)","(0.04452486849532761, 0.02652036734646502)","(0.061698992851007904, 0.03326341232877092)"
