,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.004, 0.002)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.05249999999999999, 0.026299556396765834)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.007433247200689061, 0.0037166610274348786)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.018511059616465618, 0.009282554693690848)"
