,Top 25,Top 50,Top 100,Top 200
precision,"(0.072, 0.039191835884530846)","(0.048, 0.03487119154832539)","(0.032, 0.011661903789690602)","(0.020999999999999998, 0.0058309518948453)"
recall,"(0.0348690201770113, 0.018199502812765136)","(0.046262343834485894, 0.03261614532995338)","(0.0621937163835055, 0.021028652591381307)","(0.08206835709610405, 0.02121459098579209)"
f1,"(0.046974798813299176, 0.024865650182630095)","(0.047106174970228405, 0.03371412361910276)","(0.04224864973229847, 0.01502174589947183)","(0.033436039835686694, 0.009142926482355977)"
ndcg,"(0.09906929363481246, 0.059974182486813514)","(0.07087238058437065, 0.04438597260111761)","(0.07683362357591514, 0.03902576084545488)","(0.08736441817926069, 0.03596689692586991)"
