,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.008, 0.016)","(0.008, 0.0074833147735478825)","(0.013000000000000001, 0.005099019513592784)"
recall,"(0.0, 0.0)","(0.005970149253731343, 0.011940298507462687)","(0.012448728146103339, 0.011340603709041025)","(0.0405930517062484, 0.015650644749299066)"
f1,"(0.0, 0.0)","(0.0068376068376068385, 0.013675213675213677)","(0.009731703285513768, 0.00900624595190724)","(0.01967852854509062, 0.007667630055356119)"
ndcg,"(0.0, 0.0)","(0.005936660150913431, 0.011873320301826864)","(0.007907023048164975, 0.007821840280022708)","(0.02168103628670594, 0.00804797988818582)"
