,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.02, 0.01788854381999832)","(0.012, 0.0074833147735478825)","(0.008, 0.005099019513592784)"
recall,"(0.03076923076923077, 0.03768445758127967)","(0.09010989010989011, 0.07368375654611081)","(0.10677655677655677, 0.059470531241906995)","(0.13882783882783883, 0.07581975177764545)"
f1,"(0.02105263157894737, 0.025784102555612403)","(0.03241436925647453, 0.028425958654151033)","(0.02146903836383615, 0.013188816381969224)","(0.015095623416921177, 0.009551099223817815)"
ndcg,"(0.02317777546763256, 0.03129959259911956)","(0.04023577137178202, 0.04135998344982612)","(0.04543135178059358, 0.03742363001049328)","(0.05455990704382916, 0.03918494620135374)"
