,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.004, 0.004898979485566356)","(0.002, 0.002449489742783178)"
recall,"(0.0, 0.0)","(0.04, 0.08)","(0.09, 0.11135528725660043)","(0.09, 0.11135528725660043)"
f1,"(0.0, 0.0)","(0.007272727272727273, 0.014545454545454545)","(0.007655677655677656, 0.009376430821502496)","(0.003912003825920612, 0.004791230490656554)"
ndcg,"(0.0, 0.0)","(0.012745764287925593, 0.025491528575851182)","(0.02468552783454463, 0.030260320878876736)","(0.02468552783454463, 0.030260320878876736)"
