,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.016, 0.011999999999999999)","(0.022000000000000002, 0.010770329614269008)"
recall,"(0.0, 0.0)","(0.00625, 0.012500000000000002)","(0.04963343108504399, 0.036751280603198155)","(0.13738391984359727, 0.06672985407083583)"
f1,"(0.0, 0.0)","(0.004878048780487804, 0.009756097560975608)","(0.02419720362669338, 0.018090939957774093)","(0.03792401915089498, 0.01854088406817639)"
ndcg,"(0.0, 0.0)","(0.004219736806641795, 0.00843947361328359)","(0.027025145817912582, 0.020793214934331686)","(0.06716202738900764, 0.03387379033366069)"
