,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265426)","(0.024, 0.014966629547095765)","(0.022, 0.0132664991614216)","(0.018, 0.005099019513592785)"
recall,"(0.0150997150997151, 0.018498784137604474)","(0.0461994301994302, 0.028891561321008948)","(0.08496866096866097, 0.051719243096671884)","(0.13776149776149776, 0.04275748310952477)"
f1,"(0.015535444947209653, 0.01902845102613594)","(0.03158259284575074, 0.019701701665521973)","(0.03494683164604425, 0.0211123159867384)","(0.03183549949946664, 0.009115769601357035)"
ndcg,"(0.010592448955554199, 0.0129730475337922)","(0.02725494680341477, 0.017113326653754604)","(0.04613001682724009, 0.026053389335487672)","(0.06859915873207048, 0.021536026534542542)"
