,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.006, 0.008)","(0.009, 0.0058309518948453)"
recall,"(0.0, 0.0)","(0.02, 0.04)","(0.06000000000000001, 0.08)","(0.17454545454545453, 0.11139980859665738)"
f1,"(0.0, 0.0)","(0.006666666666666666, 0.013333333333333332)","(0.010909090909090908, 0.014545454545454544)","(0.01711577522004062, 0.011078805324303033)"
ndcg,"(0.0, 0.0)","(0.008885064398301694, 0.017770128796603387)","(0.023083469784321613, 0.029493200013815894)","(0.05956731491640451, 0.03946062058152711)"
