,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132711)","(0.008, 0.0074833147735478825)","(0.008, 0.005099019513592784)"
recall,"(0.00909090909090909, 0.01818181818181818)","(0.019617224880382776, 0.02413305303907845)","(0.03923444976076555, 0.03877074560743137)","(0.07646388699020278, 0.04812100196607231)"
f1,"(0.00851063829787234, 0.01702127659574468)","(0.011352657004830919, 0.013909352704239581)","(0.01328006612481058, 0.01253437553974838)","(0.01448008474599933, 0.009213643893697847)"
ndcg,"(0.008042933717837984, 0.016085867435675968)","(0.012920998895724938, 0.016597267874048336)","(0.022179488152627883, 0.0196932408820166)","(0.03688107057799318, 0.025637743529133426)"
