,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132713)","(0.006, 0.004898979485566356)","(0.003, 0.002449489742783178)"
recall,"(0.04, 0.08)","(0.07333333333333333, 0.09043106644167026)","(0.11333333333333333, 0.09333333333333332)","(0.11333333333333333, 0.09333333333333332)"
f1,"(0.013333333333333332, 0.026666666666666665)","(0.014415584415584414, 0.017656607168163467)","(0.011392632524707996, 0.009302276920807758)","(0.005844186597205777, 0.0047717897111487564)"
ndcg,"(0.014606834984270647, 0.029213669968541297)","(0.025626882614497658, 0.03189464340000813)","(0.03605008199385794, 0.030292117867467216)","(0.03605008199385794, 0.030292117867467216)"
