,Top 25,Top 50,Top 100,Top 200
precision,"(0.072, 0.0466476151587624)","(0.072, 0.02039607805437114)","(0.072, 0.01833030277982336)","(0.05500000000000001, 0.008944271909999158)"
recall,"(0.014864975054008842, 0.009532627249834499)","(0.029842244080095937, 0.008745849112173184)","(0.05949430985415051, 0.01514804468813944)","(0.09096049753045507, 0.0149966866648566)"
f1,"(0.024641730366813032, 0.015829975721974525)","(0.0421931429503147, 0.012240526676803067)","(0.065147717857056, 0.016572704589159354)","(0.06854615911088933, 0.011189932161682261)"
ndcg,"(0.053960418991032974, 0.03510878220298089)","(0.06114971973556883, 0.017719710706152872)","(0.06555062645745398, 0.014835367374837566)","(0.07822878049872198, 0.00941019791677388)"
