,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.008, 0.009797958971132711)","(0.004, 0.004898979485566356)","(0.003, 0.004)"
recall,"(0.06666666666666667, 0.0816496580927726)","(0.06666666666666667, 0.0816496580927726)","(0.06666666666666667, 0.0816496580927726)","(0.1, 0.13333333333333333)"
f1,"(0.025806451612903226, 0.031606319261718425)","(0.014285714285714285, 0.01749635530559413)","(0.007547169811320755, 0.009243357519936522)","(0.005825242718446601, 0.007766990291262136)"
ndcg,"(0.028585082249268277, 0.03504711943429223)","(0.028585082249268277, 0.03504711943429223)","(0.028585082249268277, 0.03504711943429223)","(0.037475537263397266, 0.04755189668285094)"
