,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.012, 0.016)","(0.01, 0.01095445115010332)","(0.011, 0.003741657386773941)"
recall,"(0.020526315789473684, 0.025153269779681096)","(0.031052631578947366, 0.04185451653067588)","(0.05157894736842106, 0.05766941800342002)","(0.11668730650154799, 0.04030555495653501)"
f1,"(0.017979797979797978, 0.02202298193925114)","(0.017308488612836438, 0.023147553484668102)","(0.016750700280112045, 0.018410970121708593)","(0.020100085508834957, 0.006843358955104046)"
ndcg,"(0.014113804767340693, 0.017294578121808825)","(0.01943904610849384, 0.025441819688686838)","(0.028447517505212783, 0.03154362775575516)","(0.050755350955424716, 0.01897542044288583)"
