,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.039191835884530846)","(0.016, 0.019595917942265423)","(0.008, 0.009797958971132711)","(0.005, 0.00447213595499958)"
recall,"(0.0641025641025641, 0.07861389598336355)","(0.0641025641025641, 0.07861389598336355)","(0.0641025641025641, 0.07861389598336355)","(0.08076923076923076, 0.0717948717948718)"
f1,"(0.04267425320056899, 0.05227281514813475)","(0.02560163850486431, 0.03135714770548635)","(0.01422250316055626, 0.01741922453336854)","(0.009416245903091505, 0.008418236140400808)"
ndcg,"(0.04513852544959669, 0.05577755112097474)","(0.04513852544959669, 0.05577755112097474)","(0.04513852544959669, 0.05577755112097474)","(0.05048252325923767, 0.052372971055159784)"
