,Top 25,Top 50,Top 100,Top 200
precision,"(0.08, 0.05059644256269407)","(0.052000000000000005, 0.020396078054371138)","(0.048, 0.007483314773547881)","(0.041999999999999996, 0.006782329983125269)"
recall,"(0.013287344892433772, 0.00832763768684732)","(0.01738004743740853, 0.006740367506626461)","(0.032228551450525944, 0.005212314154222228)","(0.05641382892656917, 0.009457973465051887)"
f1,"(0.02278800412172106, 0.014300095433719663)","(0.02604935902198157, 0.010128056569598982)","(0.038557510731864454, 0.006126221021539765)","(0.04814342373814361, 0.007881351950936692)"
ndcg,"(0.08241636926676202, 0.04642329934770633)","(0.06079176698834905, 0.026150401983624973)","(0.05428369185689974, 0.01055484616130814)","(0.05658839159298083, 0.01099680594369685)"
