,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.024, 0.019595917942265423)","(0.016, 0.013564659966250536)","(0.013000000000000001, 0.006782329983125268)"
recall,"(0.007019704433497536, 0.008599551847337975)","(0.02075436252817901, 0.016882447147268047)","(0.027650914252316937, 0.023360604608801742)","(0.04454551779800173, 0.023300757433976763)"
f1,"(0.009757548713372007, 0.011951988728501941)","(0.022258124491117397, 0.018137835180688205)","(0.020269699252264333, 0.017163322781556606)","(0.020125340888422282, 0.010506409278949668)"
ndcg,"(0.017712909582515035, 0.021793402784920327)","(0.02260220718901623, 0.02005955920743072)","(0.02429158273325239, 0.02120833100411166)","(0.03361010529190009, 0.020046795703381137)"
