,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.012, 0.009797958971132711)","(0.013999999999999999, 0.008)","(0.008, 0.002449489742783178)"
recall,"(0.0404040404040404, 0.04989530923324634)","(0.05858585858585859, 0.04840060020489269)","(0.13131313131313133, 0.07113865398650106)","(0.1494949494949495, 0.040099865133897385)"
f1,"(0.02287581699346405, 0.028036092273891786)","(0.01989441511530981, 0.016248790797920985)","(0.025291346392263825, 0.014381923829659964)","(0.015184017778180908, 0.004621453366881044)"
ndcg,"(0.027074926618522194, 0.0331722621993373)","(0.03467136681228816, 0.030329465413604345)","(0.06108130131660287, 0.033097443254945506)","(0.06689847054447072, 0.02280697368093399)"
