,Top 50,Top 100,Top 200,Top N
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.002, 0.002449489742783178)","(0.0, 0.0)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.02761904761904762, 0.033859788256440336)","(0.0, 0.0)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.003729623994783743, 0.004567858542846313)","(0.0, 0.0)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.009763015936552516, 0.011967238799749508)","(0.0, 0.0)"
