,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.006, 0.0058309518948453)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.06333333333333332, 0.059793884653660936)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.010959132610508758, 0.010621946259064388)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.02268317162525453, 0.021664218042920468)"
