,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.012, 0.016)","(0.008, 0.0074833147735478825)","(0.007000000000000001, 0.002449489742783178)"
recall,"(0.00909090909090909, 0.01818181818181818)","(0.025757575757575757, 0.03374402644139407)","(0.034453227931488806, 0.03151442444554604)","(0.060935441370223976, 0.01981328653047208)"
f1,"(0.00851063829787234, 0.01702127659574468)","(0.016366366366366368, 0.021698644924324474)","(0.012982333948141172, 0.012091448229924709)","(0.012556198094314686, 0.0043609929911882644)"
ndcg,"(0.006111595389583965, 0.01222319077916793)","(0.01588722049327105, 0.020301932096903827)","(0.019916685321447188, 0.018683704174576793)","(0.03026207050045935, 0.011304557858709416)"
