,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132713)","(0.006, 0.004898979485566356)","(0.009, 0.007348469228349534)"
recall,"(0.008333333333333333, 0.016666666666666666)","(0.016025641025641024, 0.019653473995840887)","(0.024025641025641024, 0.019643033973776494)","(0.07286013986013987, 0.05730053202813753)"
f1,"(0.008163265306122448, 0.016326530612244896)","(0.010668563300142247, 0.013068203787033687)","(0.009600409626216078, 0.007839119715006117)","(0.016016368454421552, 0.013023543909846204)"
ndcg,"(0.00951460797466117, 0.01902921594932234)","(0.013538234592395379, 0.01782302963618561)","(0.016968832249707817, 0.01648781109802466)","(0.03531066529869635, 0.030769124170866125)"
