,Top 25,Top 50,Top 100,Top 200
precision,"(0.096, 0.04079215610874228)","(0.076, 0.014966629547095768)","(0.052000000000000005, 0.017204650534085254)","(0.047, 0.013266499161421601)"
recall,"(0.0116627431078819, 0.004810030923198139)","(0.01851677311958917, 0.0034498227877662706)","(0.02531070789064065, 0.008078273758738078)","(0.045798656645869754, 0.012434938718506807)"
f1,"(0.02079822302074334, 0.008605713116276505)","(0.029777300152795495, 0.005609235887303619)","(0.03404654097717831, 0.010994646291149249)","(0.046388624624132166, 0.012837273038798096)"
ndcg,"(0.07371644021204547, 0.031563316763042734)","(0.06737847845100772, 0.01761577334661735)","(0.052185678220462065, 0.01609056023745014)","(0.048288041774065385, 0.011165467896858844)"
