,Top 25,Top 50,Top 100,Top 200
precision,"(0.048, 0.02993325909419153)","(0.027999999999999997, 0.016)","(0.016, 0.010198039027185569)","(0.009, 0.0066332495807108)"
recall,"(0.040770403328801545, 0.024860803524046283)","(0.048177810736208956, 0.027968359973550926)","(0.05462942363943476, 0.034052010309143364)","(0.061081036542660574, 0.04324160178580858)"
f1,"(0.04406556406556407, 0.02713574607263072)","(0.03539273587796794, 0.020311158002657603)","(0.024737991406456623, 0.01567231833720586)","(0.015683216217738792, 0.011495959147059262)"
ndcg,"(0.058883429964826, 0.04276455134600228)","(0.055093365886738355, 0.03594822763015391)","(0.05836825050222281, 0.03968676877772325)","(0.06124181889514322, 0.043518101653439105)"
