,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.008, 0.009797958971132711)","(0.004, 0.004898979485566356)","(0.004, 0.0037416573867739412)"
recall,"(0.0, 0.0)","(0.11666666666666665, 0.14529663145135577)","(0.11666666666666665, 0.14529663145135577)","(0.21666666666666665, 0.19436506316151)"
f1,"(0.0, 0.0)","(0.01495457721872816, 0.018316874829244864)","(0.007729648991784914, 0.009467032071136071)","(0.007852796290930166, 0.007339189567649468)"
ndcg,"(0.0, 0.0)","(0.030208993485177672, 0.03700016372412002)","(0.030208993485177672, 0.03700016372412002)","(0.053466140592062686, 0.05041473305438639)"
