,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265426)","(0.02, 0.012649110640673518)","(0.016, 0.008)","(0.009, 0.0037416573867739412)"
recall,"(0.03076923076923077, 0.03768445758127967)","(0.07472527472527472, 0.04525551710323956)","(0.11978021978021977, 0.0614206092856357)","(0.1340659340659341, 0.05663340099659397)"
f1,"(0.02105263157894737, 0.025784102555612403)","(0.03154761904761905, 0.019765729214940114)","(0.028225430833721477, 0.014152072180704318)","(0.016866306875521035, 0.007017330768454892)"
ndcg,"(0.0373455529850696, 0.04573877448774684)","(0.05699802913370322, 0.03595334418462623)","(0.07500555277895662, 0.04644732748429808)","(0.07987340441271111, 0.04236520427929792)"
