,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.008, 0.009797958971132711)","(0.006, 0.008)","(0.004, 0.004898979485566356)"
recall,"(0.06666666666666667, 0.0816496580927726)","(0.06666666666666667, 0.0816496580927726)","(0.1, 0.13333333333333333)","(0.13333333333333333, 0.1632993161855452)"
f1,"(0.025806451612903226, 0.031606319261718425)","(0.014285714285714285, 0.01749635530559413)","(0.011320754716981133, 0.015094339622641508)","(0.007766990291262136, 0.009512581525371565)"
ndcg,"(0.029319935135877682, 0.03591242442475221)","(0.029319935135877682, 0.03591242442475221)","(0.03948427630719361, 0.05110667037114832)","(0.047432114627853204, 0.05822756892198883)"
