,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.002, 0.004)","(0.005, 0.00447213595499958)"
recall,"(0.0, 0.0)","(0.02857142857142857, 0.05714285714285714)","(0.02857142857142857, 0.05714285714285714)","(0.1571428571428571, 0.1393213222697885)"
f1,"(0.0, 0.0)","(0.007017543859649124, 0.014035087719298248)","(0.0037383177570093455, 0.00747663551401869)","(0.00968997701796351, 0.008662839738447588)"
ndcg,"(0.0, 0.0)","(0.011203687042066713, 0.02240737408413343)","(0.011203687042066713, 0.02240737408413343)","(0.04340067029620218, 0.039503998017362194)"
