,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.008, 0.016)","(0.004, 0.008)","(0.004, 0.0037416573867739412)"
recall,"(0.0, 0.0)","(0.08, 0.16)","(0.08, 0.16)","(0.16, 0.14966629547095767)"
f1,"(0.0, 0.0)","(0.014545454545454545, 0.02909090909090909)","(0.007619047619047618, 0.015238095238095235)","(0.007804878048780488, 0.007300794901022325)"
ndcg,"(0.0, 0.0)","(0.02558514837261251, 0.051170296745225025)","(0.02558514837261251, 0.051170296745225025)","(0.044163546339056343, 0.04675446872771342)"
