,Top 25,Top 50,Top 100,Top 200
precision,"(0.048, 0.0466476151587624)","(0.028000000000000004, 0.02993325909419153)","(0.016, 0.013564659966250536)","(0.008, 0.006782329983125268)"
recall,"(0.06552631578947368, 0.06233232355332814)","(0.07552631578947369, 0.07729678029366627)","(0.08729102167182663, 0.06892993310948922)","(0.08729102167182663, 0.06892993310948922)"
f1,"(0.05526977087952697, 0.053081634445083715)","(0.04077545642763034, 0.04303786581117439)","(0.027010033014089812, 0.022629480848592714)","(0.014646232967046046, 0.012337224181206353)"
ndcg,"(0.0736672350276543, 0.09045399928573676)","(0.07951493347588287, 0.10141526413640159)","(0.08400850054914735, 0.09824058736705377)","(0.08400850054914735, 0.09824058736705377)"
