,Top 25,Top 50,Top 100,Top 200
precision,"(0.064, 0.040792156108742275)","(0.055999999999999994, 0.02939387691339814)","(0.039999999999999994, 0.02280350850198276)","(0.037000000000000005, 0.009797958971132713)"
recall,"(0.011842750930568155, 0.007628671182153099)","(0.020846900833680793, 0.010952862103929935)","(0.02967139874656089, 0.016731380407720972)","(0.055200588997678324, 0.015025573454525208)"
f1,"(0.019986624462867357, 0.012852930677523128)","(0.03038116882892445, 0.01595681144097889)","(0.03406761231686219, 0.019299224168391405)","(0.044299768765644135, 0.01185567012603334)"
ndcg,"(0.04919443984995917, 0.03126839261239084)","(0.04906126694156533, 0.02466425217687716)","(0.03951109240957794, 0.022186019118670224)","(0.0486929197712642, 0.014718657192907126)"
