,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265426)","(0.032, 0.023999999999999997)","(0.034, 0.020591260281974)","(0.023000000000000003, 0.014696938456699069)"
recall,"(0.006838106370543542, 0.00837544552550455)","(0.027534023545128163, 0.020427338742359667)","(0.05833667306782444, 0.035271662423277846)","(0.07897414488881467, 0.05007083866086704)"
f1,"(0.009581181870338497, 0.01173485398350232)","(0.0295975740324018, 0.022069526002861592)","(0.042959174612506354, 0.02600269194783385)","(0.035623325056464594, 0.022723956486660302)"
ndcg,"(0.013863644408585257, 0.0170449002184962)","(0.026871644074476266, 0.021103570847988296)","(0.043841788593111226, 0.02836749633134974)","(0.05518650464599899, 0.03677914002377693)"
