,Top 25,Top 50,Top 100,Top 200
precision,"(0.144, 0.032)","(0.12, 0.02529822128134704)","(0.076, 0.007999999999999997)","(0.048, 0.005099019513592785)"
recall,"(0.029760242888883577, 0.006636179616307138)","(0.04958456753638835, 0.010445677510694192)","(0.06278424820948027, 0.006225332439872219)","(0.07937375939104677, 0.00878135553594504)"
f1,"(0.04932436762384802, 0.010986881465125135)","(0.07016986248915955, 0.014779013733297406)","(0.06875872607012753, 0.0069910390828740055)","(0.05981923311603456, 0.006433185166750897)"
ndcg,"(0.20585861860815075, 0.05410677046408535)","(0.16552868449959818, 0.035149979387992164)","(0.11435978717066657, 0.016413417056868954)","(0.10979814125350948, 0.015103432857264495)"
