,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265426)","(0.016, 0.014966629547095765)","(0.014000000000000002, 0.013564659966250536)","(0.007000000000000001, 0.006782329983125268)"
recall,"(0.10666666666666666, 0.0879393730551528)","(0.14666666666666667, 0.14696938456699069)","(0.26, 0.27760883751542687)","(0.26, 0.27760883751542687)"
f1,"(0.03913978494623656, 0.03196714696956911)","(0.02883116883116883, 0.027144410568857694)","(0.026558849955076368, 0.025869371215656967)","(0.013630120767227088, 0.013242211643094503)"
ndcg,"(0.04163389721535364, 0.03405135601390792)","(0.05475440496658782, 0.05146834314610146)","(0.08767122399398879, 0.08470434598046353)","(0.08767122399398879, 0.08470434598046353)"
