,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.004, 0.004898979485566357)","(0.003, 0.004)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.02, 0.024494897427831782)","(0.030000000000000006, 0.04)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.006666666666666666, 0.008164965809277261)","(0.005454545454545454, 0.007272727272727272)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.009221052623310279, 0.011302378100997837)","(0.013029386740316515, 0.017219786363087908)"
