,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.016)","(0.016, 0.008)","(0.008, 0.004)","(0.004, 0.002)"
recall,"(0.13999999999999999, 0.07118052168020873)","(0.13999999999999999, 0.07118052168020873)","(0.13999999999999999, 0.07118052168020873)","(0.13999999999999999, 0.07118052168020873)"
f1,"(0.05204301075268817, 0.026034831742660743)","(0.0287012987012987, 0.014352852860151685)","(0.015130278526504943, 0.007565459377357401)","(0.007776462230641723, 0.0038882743791150915)"
ndcg,"(0.09538088116806756, 0.06922555605302175)","(0.09538088116806756, 0.06922555605302175)","(0.09538088116806756, 0.06922555605302175)","(0.09538088116806756, 0.06922555605302175)"
