,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265423)","(0.012, 0.009797958971132711)","(0.012, 0.009797958971132711)","(0.008, 0.008717797887081347)"
recall,"(0.05, 0.0408248290463863)","(0.05, 0.0408248290463863)","(0.09999999999999999, 0.08164965809277261)","(0.13333333333333336, 0.1452966314513558)"
f1,"(0.032432432432432434, 0.026480970192250573)","(0.01935483870967742, 0.015803159630859213)","(0.021428571428571425, 0.017496355305594125)","(0.01509433962264151, 0.016448675258644057)"
ndcg,"(0.03199501550824607, 0.026979895898496597)","(0.03199501550824607, 0.026979895898496597)","(0.0504468937614302, 0.0348592846234988)","(0.061397438968212, 0.05377283515354541)"
