,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.012, 0.016)","(0.008, 0.0074833147735478825)","(0.006, 0.0037416573867739412)"
recall,"(0.05454545454545454, 0.07272727272727272)","(0.05454545454545454, 0.07272727272727272)","(0.07121212121212121, 0.06769184213238993)","(0.10606060606060605, 0.06893523130955956)"
f1,"(0.03333333333333333, 0.044444444444444446)","(0.019672131147540982, 0.026229508196721308)","(0.01438223938223938, 0.013475001812751868)","(0.01135652329428597, 0.00709800132298797)"
ndcg,"(0.05852722328297606, 0.07835655389044302)","(0.05852722328297606, 0.07835655389044302)","(0.0652030638584327, 0.07440819916661705)","(0.07611752380873389, 0.07958712393113969)"
