,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.025298221281347035)","(0.024, 0.008)","(0.012, 0.004)","(0.006, 0.002)"
recall,"(0.12222222222222223, 0.07925190343159504)","(0.14444444444444443, 0.053142017971413866)","(0.14444444444444443, 0.053142017971413866)","(0.14444444444444443, 0.053142017971413866)"
f1,"(0.06024955436720143, 0.038337269329825494)","(0.04114552893045004, 0.013912449625863734)","(0.02215426435609922, 0.007441774217723704)","(0.01152005888847994, 0.003855410071260862)"
ndcg,"(0.10513841144695682, 0.06491100051914865)","(0.11351090284687618, 0.05228089083099249)","(0.11351090284687618, 0.05228089083099249)","(0.11351090284687618, 0.05228089083099249)"
